Date,Account,Account_Description,Debit,Credit,Reference,Memo
2023-01-25,1100,Accounts Receivable,239979.57,0.0,AR-2023-0776,
2023-01-25,4030,Revenue – Catering,0.0,239979.57,AR-2023-0776,
2023-01-25,1100,Accounts Receivable,269264.7,0.0,AR-2023-0795,
2023-01-25,4030,Revenue – Catering,0.0,269264.7,AR-2023-0795,
2023-01-25,2000,Accounts Payable,373189.37,0.0,INV-2023-0003,Payment
2023-01-25,1000,Cash – SNB Operating SAR,0.0,373189.37,INV-2023-0003,Payment
2023-01-25,2000,Accounts Payable,145911.36,0.0,INV-2023-0344,Payment
2023-01-25,1000,Cash – SNB Operating SAR,0.0,145911.36,INV-2023-0344,Payment
2023-01-25,2000,Accounts Payable,138719.1,0.0,INV-2023-0624,Payment
2023-01-25,1000,Cash – SNB Operating SAR,0.0,138719.1,INV-2023-0624,Payment
2023-01-25,5020,COGS – Household,125986.56,0.0,INV-2023-0678,
2023-01-25,2000,Accounts Payable,0.0,125986.56,INV-2023-0678,
2023-01-25,5030,COGS – Cosmetics,92742.71,0.0,INV-2023-0845,
2023-01-25,2000,Accounts Payable,0.0,92742.71,INV-2023-0845,
2023-01-25,5030,COGS – Cosmetics,175619.67,0.0,INV-2023-0935,Antibiotics + analgesics — bulk SKUs
2023-01-25,2000,Accounts Payable,0.0,175619.67,INV-2023-0935,
2023-01-25,2000,Accounts Payable,819986.59,0.0,INV-2023-1098,Payment
2023-01-25,1000,Cash – SNB Operating SAR,0.0,819986.59,INV-2023-1098,Payment
2023-01-25,6000,Salaries & Wages,3188292.59,0.0,PAY-2023-01,Payroll batch
2023-01-25,6020,GOSI Contributions,325205.84,0.0,PAY-2023-01,Payroll batch
2023-01-25,2110,Accrued Payroll,0.0,3513498.44,PAY-2023-01,Payroll batch
2023-01-26,1100,Accounts Receivable,1071545.79,0.0,AR-2023-0021,
2023-01-26,4000,Revenue – Modern Trade,0.0,1071545.79,AR-2023-0021,
2023-01-26,1100,Accounts Receivable,109869.36,0.0,AR-2023-0532,
2023-01-26,4020,Revenue – Government,0.0,109869.36,AR-2023-0532,
2023-01-26,1100,Accounts Receivable,73960.37,0.0,AR-2023-0783,
2023-01-26,4030,Revenue – Catering,0.0,73960.37,AR-2023-0783,
2023-01-26,5030,COGS – Cosmetics,117467.11,0.0,INV-2023-0922,
2023-01-26,2000,Accounts Payable,0.0,117467.11,INV-2023-0922,
2023-01-26,2110,Accrued Payroll,3513498.44,0.0,PAY-2023-01,Payroll settlement
2023-01-26,1020,Cash – ANB Payroll SAR,0.0,3513498.44,PAY-2023-01,Payroll settlement
2023-01-27,1100,Accounts Receivable,1036133.4,0.0,AR-2023-0515,
2023-01-27,4020,Revenue – Government,0.0,1036133.4,AR-2023-0515,
2023-01-27,1100,Accounts Receivable,120596.07,0.0,AR-2023-0526,
2023-01-27,4020,Revenue – Government,0.0,120596.07,AR-2023-0526,
2023-01-27,1100,Accounts Receivable,292256.87,0.0,AR-2023-0766,
2023-01-27,4030,Revenue – Catering,0.0,292256.87,AR-2023-0766,
2023-01-27,1100,Accounts Receivable,235941.59,0.0,AR-2023-0796,
2023-01-27,4030,Revenue – Catering,0.0,235941.59,AR-2023-0796,
2023-01-27,2000,Accounts Payable,424415.1,0.0,INV-2023-0002,Payment
2023-01-27,1000,Cash – SNB Operating SAR,0.0,424415.1,INV-2023-0002,Payment
2023-01-27,2000,Accounts Payable,406271.0,0.0,INV-2023-0005,Payment
2023-01-27,1000,Cash – SNB Operating SAR,0.0,406271.0,INV-2023-0005,Payment
2023-01-27,5000,COGS – Food,159966.8,0.0,INV-2023-0185,OTC & consumer health replenishment
2023-01-27,2000,Accounts Payable,0.0,159966.8,INV-2023-0185,
2023-01-27,2000,Accounts Payable,65860.91,0.0,INV-2023-0296,Payment
2023-01-27,1000,Cash – SNB Operating SAR,0.0,65860.91,INV-2023-0296,Payment
2023-01-27,5010,COGS – Beverages,71274.48,0.0,INV-2023-0364,
2023-01-27,2000,Accounts Payable,0.0,71274.48,INV-2023-0364,
2023-01-27,2000,Accounts Payable,167376.95,0.0,INV-2023-0399,Payment
2023-01-27,1000,Cash – SNB Operating SAR,0.0,167376.95,INV-2023-0399,Payment
2023-01-27,5010,COGS – Beverages,88401.9,0.0,INV-2023-0414,
2023-01-27,2000,Accounts Payable,0.0,88401.9,INV-2023-0414,
2023-01-27,2000,Accounts Payable,1256571.39,0.0,INV-2023-1086,Payment
2023-01-27,1000,Cash – SNB Operating SAR,0.0,1256571.39,INV-2023-1086,Payment
2023-01-27,2900,Intercompany – Group Treasury Sweep,21914611.28,0.0,JE-20230190,Treasury sweep to Tamween Holdco cash pool
2023-01-27,1000,Cash – SNB Operating SAR,0.0,21914611.28,JE-20230190,Treasury sweep to Tamween Holdco cash pool
2023-01-28,1100,Accounts Receivable,482903.92,0.0,AR-2023-0002,
2023-01-28,4000,Revenue – Modern Trade,0.0,482903.92,AR-2023-0002,
2023-01-28,1100,Accounts Receivable,417223.93,0.0,AR-2023-0027,
2023-01-28,4000,Revenue – Modern Trade,0.0,417223.93,AR-2023-0027,
2023-01-28,1100,Accounts Receivable,1036133.4,0.0,AR-2023-0520,
2023-01-28,4020,Revenue – Government,0.0,1036133.4,AR-2023-0520,
2023-01-28,1100,Accounts Receivable,1016660.39,0.0,AR-2023-0522,
2023-01-28,4020,Revenue – Government,0.0,1016660.39,AR-2023-0522,
2023-01-28,1100,Accounts Receivable,457211.82,0.0,AR-2023-0523,
2023-01-28,4020,Revenue – Government,0.0,457211.82,AR-2023-0523,
2023-01-28,1100,Accounts Receivable,138095.3,0.0,AR-2023-0528,
2023-01-28,4020,Revenue – Government,0.0,138095.3,AR-2023-0528,
2023-01-28,1100,Accounts Receivable,58042.56,0.0,AR-2023-0777,
2023-01-28,4030,Revenue – Catering,0.0,58042.56,AR-2023-0777,
2023-01-28,1100,Accounts Receivable,1060724.6,0.0,AR-2023-0778,
2023-01-28,4030,Revenue – Catering,0.0,1060724.6,AR-2023-0778,
2023-01-28,2000,Accounts Payable,100342.2,0.0,INV-2023-0416,Payment
2023-01-28,1000,Cash – SNB Operating SAR,0.0,100342.2,INV-2023-0416,Payment
2023-01-28,5020,COGS – Household,180048.85,0.0,INV-2023-0713,
2023-01-28,2000,Accounts Payable,0.0,180048.85,INV-2023-0713,
2023-01-28,5020,COGS – Household,137318.89,0.0,INV-2023-0735,
2023-01-28,2000,Accounts Payable,0.0,137318.89,INV-2023-0735,
2023-01-28,6220,Professional Fees,59659.89,0.0,INV-2023-1160,
2023-01-28,2000,Accounts Payable,0.0,59659.89,INV-2023-1160,
2023-01-28,6500,Depreciation Expense,400000.0,0.0,DEP-2023-01,PPE monthly depreciation accrual
2023-01-28,1510,Accumulated Depreciation – PPE,0.0,400000.0,DEP-2023-01,PPE monthly depreciation accrual
2023-01-29,1100,Accounts Receivable,682762.89,0.0,AR-2023-0529,
2023-01-29,4020,Revenue – Government,0.0,682762.89,AR-2023-0529,
2023-01-29,1100,Accounts Receivable,274989.4,0.0,AR-2023-0770,
2023-01-29,4030,Revenue – Catering,0.0,274989.4,AR-2023-0770,
2023-01-29,5000,COGS – Food,63929.48,0.0,INV-2023-0172,Bulk SKUs — monthly replenishment
2023-01-29,2000,Accounts Payable,0.0,63929.48,INV-2023-0172,
2023-01-29,5000,COGS – Food,161420.75,0.0,INV-2023-0267,
2023-01-29,2000,Accounts Payable,0.0,161420.75,INV-2023-0267,
2023-01-29,5010,COGS – Beverages,61597.04,0.0,INV-2023-0515,
2023-01-29,2000,Accounts Payable,0.0,61597.04,INV-2023-0515,
2023-01-29,5020,COGS – Household,147062.96,0.0,INV-2023-0765,Antibiotics + analgesics — bulk SKUs
2023-01-29,2000,Accounts Payable,0.0,147062.96,INV-2023-0765,
2023-01-30,1100,Accounts Receivable,412149.7,0.0,AR-2023-0358,
2023-01-30,4010,Revenue – Hospitality,0.0,412149.7,AR-2023-0358,
2023-01-30,1100,Accounts Receivable,136227.21,0.0,AR-2023-0790,
2023-01-30,4030,Revenue – Catering,0.0,136227.21,AR-2023-0790,
2023-01-30,2000,Accounts Payable,412246.24,0.0,INV-2023-0004,Payment
2023-01-30,1000,Cash – SNB Operating SAR,0.0,412246.24,INV-2023-0004,Payment
2023-01-30,2000,Accounts Payable,135942.12,0.0,INV-2023-0063,Payment
2023-01-30,1000,Cash – SNB Operating SAR,0.0,135942.12,INV-2023-0063,Payment
2023-01-30,5000,COGS – Food,65967.46,0.0,INV-2023-0202,
2023-01-30,2000,Accounts Payable,0.0,65967.46,INV-2023-0202,
2023-01-30,5000,COGS – Food,167660.55,0.0,INV-2023-0235,
2023-01-30,2000,Accounts Payable,0.0,167660.55,INV-2023-0235,
2023-01-30,5010,COGS – Beverages,112810.05,0.0,INV-2023-0505,
2023-01-30,2000,Accounts Payable,0.0,112810.05,INV-2023-0505,
2023-01-30,6300,Logistics – 3PL,240378.98,0.0,INV-2023-1003,Line-haul & distribution services
2023-01-30,2000,Accounts Payable,0.0,240378.98,INV-2023-1003,
2023-01-30,2000,Accounts Payable,83901.96,0.0,INV-2023-1152,Payment
2023-01-30,1000,Cash – SNB Operating SAR,0.0,83901.96,INV-2023-1152,Payment
2023-02-01,1100,Accounts Receivable,253389.72,0.0,AR-2023-0045,
2023-02-01,4000,Revenue – Modern Trade,0.0,253389.72,AR-2023-0045,
2023-02-01,1100,Accounts Receivable,569862.57,0.0,AR-2023-0055,
2023-02-01,4000,Revenue – Modern Trade,0.0,569862.57,AR-2023-0055,
2023-02-01,1100,Accounts Receivable,740865.76,0.0,AR-2023-0378,
2023-02-01,4010,Revenue – Hospitality,0.0,740865.76,AR-2023-0378,
2023-02-01,1100,Accounts Receivable,465804.52,0.0,AR-2023-0540,
2023-02-01,4020,Revenue – Government,0.0,465804.52,AR-2023-0540,
2023-02-01,1100,Accounts Receivable,390415.17,0.0,AR-2023-0551,
2023-02-01,4020,Revenue – Government,0.0,390415.17,AR-2023-0551,
2023-02-01,1100,Accounts Receivable,500611.87,0.0,AR-2023-0814,
2023-02-01,4030,Revenue – Catering,0.0,500611.87,AR-2023-0814,
2023-02-01,1100,Accounts Receivable,255507.71,0.0,AR-2023-0829,
2023-02-01,4030,Revenue – Catering,0.0,255507.71,AR-2023-0829,
2023-02-01,5000,COGS – Food,166476.03,0.0,INV-2023-0147,Bulk SKUs — monthly replenishment
2023-02-01,2000,Accounts Payable,0.0,166476.03,INV-2023-0147,
2023-02-01,5010,COGS – Beverages,96361.6,0.0,INV-2023-0462,OTC & consumer health replenishment
2023-02-01,2000,Accounts Payable,0.0,96361.6,INV-2023-0462,
2023-02-01,2000,Accounts Payable,127352.82,0.0,INV-2023-0955,Payment
2023-02-01,1000,Cash – SNB Operating SAR,0.0,127352.82,INV-2023-0955,Payment
2023-02-01,6300,Logistics – 3PL,145828.77,0.0,INV-2023-1045,Line-haul & distribution services
2023-02-01,2000,Accounts Payable,0.0,145828.77,INV-2023-1045,
2023-02-01,6100,Rent Expense,1075674.81,0.0,INV-2023-1099,Warehouse lease — Riyadh South DC
2023-02-01,2000,Accounts Payable,0.0,1075674.81,INV-2023-1099,
2023-02-01,2000,Accounts Payable,178301.2,0.0,INV-2023-1192,Payment
2023-02-01,1000,Cash – SNB Operating SAR,0.0,178301.2,INV-2023-1192,Payment
2023-02-01,6100,Rent Expense,380000.0,0.0,RENT-2023-02,
2023-02-01,1000,Cash – SNB Operating SAR,0.0,380000.0,RENT-2023-02,
2023-02-02,1000,Cash – SNB Operating SAR,419418.76,0.0,AR-2023-0512,Collection
2023-02-02,1100,Accounts Receivable,0.0,419418.76,AR-2023-0512,Collection
2023-02-02,5000,COGS – Food,141255.92,0.0,INV-2023-0150,
2023-02-02,2000,Accounts Payable,0.0,141255.92,INV-2023-0150,
2023-02-02,2000,Accounts Payable,63140.4,0.0,INV-2023-0162,Payment
2023-02-02,1000,Cash – SNB Operating SAR,0.0,63140.4,INV-2023-0162,Payment
2023-02-02,5000,COGS – Food,138778.66,0.0,INV-2023-0276,
2023-02-02,2000,Accounts Payable,0.0,138778.66,INV-2023-0276,
2023-02-02,5010,COGS – Beverages,168769.07,0.0,INV-2023-0352,OTC & consumer health replenishment
2023-02-02,2000,Accounts Payable,0.0,168769.07,INV-2023-0352,
2023-02-02,5020,COGS – Household,138768.91,0.0,INV-2023-0722,Bulk SKUs — monthly replenishment
2023-02-02,2000,Accounts Payable,0.0,138768.91,INV-2023-0722,
2023-02-02,5020,COGS – Household,131146.8,0.0,INV-2023-0761,
2023-02-02,2000,Accounts Payable,0.0,131146.8,INV-2023-0761,
2023-02-02,6100,Rent Expense,1218993.49,0.0,INV-2023-1087,Warehouse lease — Riyadh South DC
2023-02-02,2000,Accounts Payable,0.0,1218993.49,INV-2023-1087,
2023-02-03,1100,Accounts Receivable,353968.08,0.0,AR-2023-0050,
2023-02-03,4000,Revenue – Modern Trade,0.0,353968.08,AR-2023-0050,
2023-02-03,1100,Accounts Receivable,261379.67,0.0,AR-2023-0834,
2023-02-03,4030,Revenue – Catering,0.0,261379.67,AR-2023-0834,
2023-02-03,1100,Accounts Receivable,375052.73,0.0,AR-2023-0837,
2023-02-03,4030,Revenue – Catering,0.0,375052.73,AR-2023-0837,
2023-02-03,1100,Accounts Receivable,176011.21,0.0,AR-2023-0846,
2023-02-03,4030,Revenue – Catering,0.0,176011.21,AR-2023-0846,
2023-02-03,6110,Utilities,437568.94,0.0,INV-2023-0008,Electricity & water — Qassim WH
2023-02-03,2000,Accounts Payable,0.0,437568.94,INV-2023-0008,
2023-02-03,2000,Accounts Payable,167306.84,0.0,INV-2023-0436,Payment
2023-02-03,1000,Cash – SNB Operating SAR,0.0,167306.84,INV-2023-0436,Payment
2023-02-03,2000,Accounts Payable,130526.95,0.0,INV-2023-0504,Payment
2023-02-03,1000,Cash – SNB Operating SAR,0.0,130526.95,INV-2023-0504,Payment
2023-02-03,5020,COGS – Household,139393.67,0.0,INV-2023-0635,
2023-02-03,2000,Accounts Payable,0.0,139393.67,INV-2023-0635,
2023-02-03,2000,Accounts Payable,312740.53,0.0,INV-2023-0994,Payment
2023-02-03,1000,Cash – SNB Operating SAR,0.0,312740.53,INV-2023-0994,Payment
2023-02-03,6220,Professional Fees,46737.87,0.0,INV-2023-1151,
2023-02-03,2000,Accounts Payable,0.0,46737.87,INV-2023-1151,
2023-02-04,1100,Accounts Receivable,586835.03,0.0,AR-2023-0539,
2023-02-04,4020,Revenue – Government,0.0,586835.03,AR-2023-0539,
2023-02-04,1100,Accounts Receivable,525729.66,0.0,AR-2023-0555,
2023-02-04,4020,Revenue – Government,0.0,525729.66,AR-2023-0555,
2023-02-04,1100,Accounts Receivable,162918.84,0.0,AR-2023-0815,
2023-02-04,4030,Revenue – Catering,0.0,162918.84,AR-2023-0815,
2023-02-04,1100,Accounts Receivable,930409.96,0.0,AR-2023-0823,
2023-02-04,4030,Revenue – Catering,0.0,930409.96,AR-2023-0823,
2023-02-04,1100,Accounts Receivable,724481.81,0.0,AR-2023-0842,
2023-02-04,4030,Revenue – Catering,0.0,724481.81,AR-2023-0842,
2023-02-04,6110,Utilities,478775.07,0.0,INV-2023-0006,Electricity & water — Riyadh North DC
2023-02-04,2000,Accounts Payable,0.0,478775.07,INV-2023-0006,
2023-02-04,6110,Utilities,510528.55,0.0,INV-2023-0007,Electricity & water — Riyadh South DC
2023-02-04,2000,Accounts Payable,0.0,510528.55,INV-2023-0007,
2023-02-04,2000,Accounts Payable,139821.0,0.0,INV-2023-0104,Payment
2023-02-04,1000,Cash – SNB Operating SAR,0.0,139821.0,INV-2023-0104,Payment
2023-02-04,5000,COGS – Food,112854.58,0.0,INV-2023-0134,
2023-02-04,2000,Accounts Payable,0.0,112854.58,INV-2023-0134,
2023-02-04,5000,COGS – Food,164284.24,0.0,INV-2023-0229,OTC & consumer health replenishment
2023-02-04,2000,Accounts Payable,0.0,164284.24,INV-2023-0229,
2023-02-04,5010,COGS – Beverages,88074.66,0.0,INV-2023-0316,
2023-02-04,2000,Accounts Payable,0.0,88074.66,INV-2023-0316,
2023-02-04,5010,COGS – Beverages,91508.02,0.0,INV-2023-0444,
2023-02-04,2000,Accounts Payable,0.0,91508.02,INV-2023-0444,
2023-02-04,5010,COGS – Beverages,92337.14,0.0,INV-2023-0545,
2023-02-04,2000,Accounts Payable,0.0,92337.14,INV-2023-0545,
2023-02-04,5020,COGS – Household,90123.84,0.0,INV-2023-0650,Bulk SKUs — monthly replenishment
2023-02-04,2000,Accounts Payable,0.0,90123.84,INV-2023-0650,
2023-02-04,2000,Accounts Payable,166121.54,0.0,INV-2023-0851,Payment
2023-02-04,1000,Cash – SNB Operating SAR,0.0,166121.54,INV-2023-0851,Payment
2023-02-04,5030,COGS – Cosmetics,121211.83,0.0,INV-2023-0872,
2023-02-04,2000,Accounts Payable,0.0,121211.83,INV-2023-0872,
2023-02-04,6300,Logistics – 3PL,95537.93,0.0,INV-2023-1062,Line-haul & distribution services
2023-02-04,2000,Accounts Payable,0.0,95537.93,INV-2023-1062,
2023-02-05,1000,Cash – SNB Operating SAR,340192.25,0.0,AR-2023-0016,Collection
2023-02-05,1100,Accounts Receivable,0.0,340192.25,AR-2023-0016,Collection
2023-02-05,1100,Accounts Receivable,586251.99,0.0,AR-2023-0031,
2023-02-05,4000,Revenue – Modern Trade,0.0,586251.99,AR-2023-0031,
2023-02-05,1100,Accounts Receivable,343542.23,0.0,AR-2023-0034,
2023-02-05,4000,Revenue – Modern Trade,0.0,343542.23,AR-2023-0034,
2023-02-05,1100,Accounts Receivable,131275.81,0.0,AR-2023-0373,
2023-02-05,4010,Revenue – Hospitality,0.0,131275.81,AR-2023-0373,
2023-02-05,1100,Accounts Receivable,609868.85,0.0,AR-2023-0543,
2023-02-05,4020,Revenue – Government,0.0,609868.85,AR-2023-0543,
2023-02-05,1100,Accounts Receivable,144016.14,0.0,AR-2023-0808,
2023-02-05,4030,Revenue – Catering,0.0,144016.14,AR-2023-0808,
2023-02-05,1100,Accounts Receivable,321451.59,0.0,AR-2023-0811,
2023-02-05,4030,Revenue – Catering,0.0,321451.59,AR-2023-0811,
2023-02-05,1100,Accounts Receivable,1266919.95,0.0,AR-2023-0848,
2023-02-05,4030,Revenue – Catering,0.0,1266919.95,AR-2023-0848,
2023-02-05,5000,COGS – Food,151021.24,0.0,INV-2023-0072,Antibiotics + analgesics — bulk SKUs
2023-02-05,2000,Accounts Payable,0.0,151021.24,INV-2023-0072,
2023-02-05,5000,COGS – Food,143455.43,0.0,INV-2023-0169,OTC & consumer health replenishment
2023-02-05,2000,Accounts Payable,0.0,143455.43,INV-2023-0169,
2023-02-05,2000,Accounts Payable,79379.49,0.0,INV-2023-0559,Payment
2023-02-05,1000,Cash – SNB Operating SAR,0.0,79379.49,INV-2023-0559,Payment
2023-02-05,2000,Accounts Payable,89749.39,0.0,INV-2023-0693,Payment
2023-02-05,1000,Cash – SNB Operating SAR,0.0,89749.39,INV-2023-0693,Payment
2023-02-05,2000,Accounts Payable,158659.95,0.0,INV-2023-0702,Payment
2023-02-05,1000,Cash – SNB Operating SAR,0.0,158659.95,INV-2023-0702,Payment
2023-02-05,2000,Accounts Payable,79432.06,0.0,INV-2023-0758,Payment
2023-02-05,1000,Cash – SNB Operating SAR,0.0,79432.06,INV-2023-0758,Payment
2023-02-05,6100,Rent Expense,1252574.39,0.0,INV-2023-1075,Warehouse lease — Riyadh South DC
2023-02-05,2000,Accounts Payable,0.0,1252574.39,INV-2023-1075,
2023-02-06,1000,Cash – SNB Operating SAR,1071545.79,0.0,AR-2023-0010,Collection
2023-02-06,1100,Accounts Receivable,0.0,1071545.79,AR-2023-0010,Collection
2023-02-06,1100,Accounts Receivable,811827.89,0.0,AR-2023-0054,
2023-02-06,4000,Revenue – Modern Trade,0.0,811827.89,AR-2023-0054,
2023-02-06,1000,Cash – SNB Operating SAR,939844.48,0.0,AR-2023-0779,Collection
2023-02-06,1100,Accounts Receivable,0.0,939844.48,AR-2023-0779,Collection
2023-02-06,1100,Accounts Receivable,475338.74,0.0,AR-2023-0816,
2023-02-06,4030,Revenue – Catering,0.0,475338.74,AR-2023-0816,
2023-02-06,2000,Accounts Payable,89967.93,0.0,INV-2023-0107,Payment
2023-02-06,1000,Cash – SNB Operating SAR,0.0,89967.93,INV-2023-0107,Payment
2023-02-06,5000,COGS – Food,172647.4,0.0,INV-2023-0269,Bulk SKUs — monthly replenishment
2023-02-06,2000,Accounts Payable,0.0,172647.4,INV-2023-0269,
2023-02-06,2000,Accounts Payable,98787.52,0.0,INV-2023-0431,Payment
2023-02-06,1000,Cash – SNB Operating SAR,0.0,98787.52,INV-2023-0431,Payment
2023-02-06,5030,COGS – Cosmetics,93504.24,0.0,INV-2023-0868,
2023-02-06,2000,Accounts Payable,0.0,93504.24,INV-2023-0868,
2023-02-06,2000,Accounts Payable,297091.36,0.0,INV-2023-0954,Payment
2023-02-06,1000,Cash – SNB Operating SAR,0.0,297091.36,INV-2023-0954,Payment
2023-02-06,6220,Professional Fees,60177.03,0.0,INV-2023-1137,
2023-02-06,2000,Accounts Payable,0.0,60177.03,INV-2023-1137,
2023-02-06,6220,Professional Fees,39939.4,0.0,INV-2023-1148,
2023-02-06,2000,Accounts Payable,0.0,39939.4,INV-2023-1148,
2023-02-07,1100,Accounts Receivable,294818.5,0.0,AR-2023-0053,
2023-02-07,4000,Revenue – Modern Trade,0.0,294818.5,AR-2023-0053,
2023-02-07,1100,Accounts Receivable,189285.46,0.0,AR-2023-0057,
2023-02-07,4000,Revenue – Modern Trade,0.0,189285.46,AR-2023-0057,
2023-02-07,1100,Accounts Receivable,354168.39,0.0,AR-2023-0060,
2023-02-07,4000,Revenue – Modern Trade,0.0,354168.39,AR-2023-0060,
2023-02-07,1100,Accounts Receivable,980617.76,0.0,AR-2023-0381,
2023-02-07,4010,Revenue – Hospitality,0.0,980617.76,AR-2023-0381,
2023-02-07,1100,Accounts Receivable,524966.82,0.0,AR-2023-0545,
2023-02-07,4020,Revenue – Government,0.0,524966.82,AR-2023-0545,
2023-02-07,1100,Accounts Receivable,415853.27,0.0,AR-2023-0546,
2023-02-07,4020,Revenue – Government,0.0,415853.27,AR-2023-0546,
2023-02-07,1100,Accounts Receivable,686278.93,0.0,AR-2023-0806,
2023-02-07,4030,Revenue – Catering,0.0,686278.93,AR-2023-0806,
2023-02-07,1100,Accounts Receivable,1023502.9,0.0,AR-2023-0819,
2023-02-07,4030,Revenue – Catering,0.0,1023502.9,AR-2023-0819,
2023-02-07,5000,COGS – Food,106193.73,0.0,INV-2023-0088,
2023-02-07,2000,Accounts Payable,0.0,106193.73,INV-2023-0088,
2023-02-07,5010,COGS – Beverages,70980.58,0.0,INV-2023-0494,Antibiotics + analgesics — bulk SKUs
2023-02-07,2000,Accounts Payable,0.0,70980.58,INV-2023-0494,
2023-02-07,2000,Accounts Payable,78239.55,0.0,INV-2023-0784,Payment
2023-02-07,1000,Cash – SNB Operating SAR,0.0,78239.55,INV-2023-0784,Payment
2023-02-07,6220,Professional Fees,80735.75,0.0,INV-2023-1149,
2023-02-07,2000,Accounts Payable,0.0,80735.75,INV-2023-1149,
2023-02-08,1000,Cash – SNB Operating SAR,359178.75,0.0,AR-2023-0357,Collection
2023-02-08,1100,Accounts Receivable,0.0,359178.75,AR-2023-0357,Collection
2023-02-08,1100,Accounts Receivable,158182.56,0.0,AR-2023-0371,
2023-02-08,4010,Revenue – Hospitality,0.0,158182.56,AR-2023-0371,
2023-02-08,1100,Accounts Receivable,467583.04,0.0,AR-2023-0825,
2023-02-08,4030,Revenue – Catering,0.0,467583.04,AR-2023-0825,
